,id,date,title,abstract,author
467,http://arxiv.org/abs/2504.12542v2,2025-04-17T00:08:50Z,Post-Hurricane Debris Segmentation Using Fine-Tuned Foundational Vision Models,"Timely and accurate detection of hurricane debris is critical for effective disaster response and community resilience. While post-disaster aerial imagery is readily available, robust debris segmentation solutions applicable across multiple disaster regions remain limited. Developing a generalized solution is challenging due to varying environmental and imaging conditions that alter debris' visual signatures across different regions, further compounded by the scarcity of training data. This study addresses these challenges by fine-tuning pre-trained foundational vision models, achieving robust performance with a relatively small, high-quality dataset. Specifically, this work introduces an open-source dataset comprising approximately 1,200 manually annotated aerial RGB images from Hurricanes Ian, Ida, and Ike. To mitigate human biases and enhance data quality, labels from multiple annotators are strategically aggregated and visual prompt engineering is employed. The resulting fine-tuned model, named fCLIPSeg, achieves a Dice score of 0.70 on data from Hurricane Ida -- a disaster event entirely excluded during training -- with virtually no false positives in debris-free areas. This work presents the first event-agnostic debris segmentation model requiring only standard RGB imagery during deployment, making it well-suited for rapid, large-scale post-disaster impact assessments and recovery planning.","['Kooshan Amini', 'Yuhao Liu', 'Jamie Ellen Padgett', 'Guha Balakrishnan', 'Ashok Veeraraghavan']"
468,http://arxiv.org/abs/2504.12540v1,2025-04-17T00:04:31Z,UniPhys: Unified Planner and Controller with Diffusion for Flexible Physics-Based Character Control,"Generating natural and physically plausible character motion remains challenging, particularly for long-horizon control with diverse guidance signals. While prior work combines high-level diffusion-based motion planners with low-level physics controllers, these systems suffer from domain gaps that degrade motion quality and require task-specific fine-tuning. To tackle this problem, we introduce UniPhys, a diffusion-based behavior cloning framework that unifies motion planning and control into a single model. UniPhys enables flexible, expressive character motion conditioned on multi-modal inputs such as text, trajectories, and goals. To address accumulated prediction errors over long sequences, UniPhys is trained with the Diffusion Forcing paradigm, learning to denoise noisy motion histories and handle discrepancies introduced by the physics simulator. This design allows UniPhys to robustly generate physically plausible, long-horizon motions. Through guided sampling, UniPhys generalizes to a wide range of control signals, including unseen ones, without requiring task-specific fine-tuning. Experiments show that UniPhys outperforms prior methods in motion naturalness, generalization, and robustness across diverse control tasks.","['Yan Wu', 'Korrawe Karunratanakul', 'Zhengyi Luo', 'Siyu Tang']"
469,http://arxiv.org/abs/2504.12535v1,2025-04-16T23:54:46Z,Decision-based AI Visual Navigation for Cardiac Ultrasounds,"Ultrasound imaging of the heart (echocardiography) is widely used to diagnose cardiac diseases. However, obtaining an echocardiogram requires an expert sonographer and a high-quality ultrasound imaging device, which are generally only available in hospitals. Recently, AI-based navigation models and algorithms have been used to aid novice sonographers in acquiring the standardized cardiac views necessary to visualize potential disease pathologies. These navigation systems typically rely on directional guidance to predict the necessary rotation of the ultrasound probe. This paper demonstrates a novel AI navigation system that builds on a decision model for identifying the inferior vena cava (IVC) of the heart. The decision model is trained offline using cardiac ultrasound videos and employs binary classification to determine whether the IVC is present in a given ultrasound video. The underlying model integrates a novel localization algorithm that leverages the learned feature representations to annotate the spatial location of the IVC in real-time. Our model demonstrates strong localization performance on traditional high-quality hospital ultrasound videos, as well as impressive zero-shot performance on lower-quality ultrasound videos from a more affordable Butterfly iQ handheld ultrasound machine. This capability facilitates the expansion of ultrasound diagnostics beyond hospital settings. Currently, the guidance system is undergoing clinical trials and is available on the Butterfly iQ app.","['Andy Dimnaku', 'Dominic Yurk', 'Zhiyuan Gao', 'Arun Padmanabhan', 'Mandar Aras', 'Yaser Abu-Mostafa']"
470,http://arxiv.org/abs/2504.12515v2,2025-04-16T22:25:57Z,Event Quality Score (EQS): Assessing the Realism of Simulated Event Camera Streams via Distances in Latent Space,"Event cameras promise a paradigm shift in vision sensing with their low latency, high dynamic range, and asynchronous nature of events. Unfortunately, the scarcity of high-quality labeled datasets hinders their widespread adoption in deep learning-driven computer vision. To mitigate this, several simulators have been proposed to generate synthetic event data for training models for detection and estimation tasks. However, the fundamentally different sensor design of event cameras compared to traditional frame-based cameras poses a challenge for accurate simulation. As a result, most simulated data fail to mimic data captured by real event cameras. Inspired by existing work on using deep features for image comparison, we introduce event quality score (EQS), a quality metric that utilizes activations of the RVT architecture. Through sim-to-real experiments on the DSEC driving dataset, it is shown that a higher EQS implies improved generalization to real-world data after training on simulated events. Thus, optimizing for EQS can lead to developing more realistic event camera simulators, effectively reducing the simulation gap. EQS is available at https://github.com/eventbasedvision/EQS.","['Kaustav Chanda', 'Aayush Atul Verma', 'Arpitsinh Vaghela', 'Yezhou Yang', 'Bharatesh Chakravarthi']"
471,http://arxiv.org/abs/2504.12513v1,2025-04-16T22:19:50Z,AdaVid: Adaptive Video-Language Pretraining,"Contrastive video-language pretraining has demonstrated great success in learning rich and robust video representations. However, deploying such video encoders on compute-constrained edge devices remains challenging due to their high computational demands. Additionally, existing models are typically trained to process only short video clips, often limited to 4 to 64 frames. In this paper, we introduce AdaVid, a flexible architectural framework designed to learn efficient video encoders that can dynamically adapt their computational footprint based on available resources. At the heart of AdaVid is an adaptive transformer block, inspired by Matryoshka Representation Learning, which allows the model to adjust its hidden embedding dimension at inference time. We show that AdaVid-EgoVLP, trained on video-narration pairs from the large-scale Ego4D dataset, matches the performance of the standard EgoVLP on short video-language benchmarks using only half the compute, and even outperforms EgoVLP when given equal computational resources. We further explore the trade-off between frame count and compute on the challenging Diving48 classification benchmark, showing that AdaVid enables the use of more frames without exceeding computational limits. To handle longer videos, we also propose a lightweight hierarchical network that aggregates short clip features, achieving a strong balance between compute efficiency and accuracy across several long video benchmarks.","['Chaitanya Patel', 'Juan Carlos Niebles', 'Ehsan Adeli']"
472,http://arxiv.org/abs/2504.12511v1,2025-04-16T22:14:27Z,Multimodal LLM Augmented Reasoning for Interpretable Visual Perception Analysis,"In this paper, we advance the study of AI-augmented reasoning in the context of Human-Computer Interaction (HCI), psychology and cognitive science, focusing on the critical task of visual perception. Specifically, we investigate the applicability of Multimodal Large Language Models (MLLMs) in this domain. To this end, we leverage established principles and explanations from psychology and cognitive science related to complexity in human visual perception. We use them as guiding principles for the MLLMs to compare and interprete visual content. Our study aims to benchmark MLLMs across various explainability principles relevant to visual perception. Unlike recent approaches that primarily employ advanced deep learning models to predict complexity metrics from visual content, our work does not seek to develop a mere new predictive model. Instead, we propose a novel annotation-free analytical framework to assess utility of MLLMs as cognitive assistants for HCI tasks, using visual perception as a case study. The primary goal is to pave the way for principled study in quantifying and evaluating the interpretability of MLLMs for applications in improving human reasoning capability and uncovering biases in existing perception datasets annotated by humans.","['Shravan Chaudhari', 'Trilokya Akula', 'Yoon Kim', 'Tom Blake']"
473,http://arxiv.org/abs/2504.12492v1,2025-04-16T21:19:47Z,MobilePoser: Real-Time Full-Body Pose Estimation and 3D Human Translation from IMUs in Mobile Consumer Devices,"There has been a continued trend towards minimizing instrumentation for full-body motion capture, going from specialized rooms and equipment, to arrays of worn sensors and recently sparse inertial pose capture methods. However, as these techniques migrate towards lower-fidelity IMUs on ubiquitous commodity devices, like phones, watches, and earbuds, challenges arise including compromised online performance, temporal consistency, and loss of global translation due to sensor noise and drift. Addressing these challenges, we introduce MobilePoser, a real-time system for full-body pose and global translation estimation using any available subset of IMUs already present in these consumer devices. MobilePoser employs a multi-stage deep neural network for kinematic pose estimation followed by a physics-based motion optimizer, achieving state-of-the-art accuracy while remaining lightweight. We conclude with a series of demonstrative applications to illustrate the unique potential of MobilePoser across a variety of fields, such as health and wellness, gaming, and indoor navigation to name a few.","['Vasco Xu', 'Chenfeng Gao', 'Henry Hoffmann', 'Karan Ahuja']"
474,http://arxiv.org/abs/2504.12456v1,2025-04-16T19:43:32Z,DG-MVP: 3D Domain Generalization via Multiple Views of Point Clouds for Classification,"Deep neural networks have achieved significant success in 3D point cloud classification while relying on large-scale, annotated point cloud datasets, which are labor-intensive to build. Compared to capturing data with LiDAR sensors and then performing annotation, it is relatively easier to sample point clouds from CAD models. Yet, data sampled from CAD models is regular, and does not suffer from occlusion and missing points, which are very common for LiDAR data, creating a large domain shift. Therefore, it is critical to develop methods that can generalize well across different point cloud domains. %In this paper, we focus on the 3D point cloud domain generalization problem. Existing 3D domain generalization methods employ point-based backbones to extract point cloud features. Yet, by analyzing point utilization of point-based methods and observing the geometry of point clouds from different domains, we have found that a large number of point features are discarded by point-based methods through the max-pooling operation. This is a significant waste especially considering the fact that domain generalization is more challenging than supervised learning, and point clouds are already affected by missing points and occlusion to begin with. To address these issues, we propose a novel method for 3D point cloud domain generalization, which can generalize to unseen domains of point clouds. Our proposed method employs multiple 2D projections of a 3D point cloud to alleviate the issue of missing points and involves a simple yet effective convolution-based model to extract features. The experiments, performed on the PointDA-10 and Sim-to-Real benchmarks, demonstrate the effectiveness of our proposed method, which outperforms different baselines, and can transfer well from synthetic domain to real-world domain.","['Huantao Ren', 'Minmin Yang', 'Senem Velipasalar']"
475,http://arxiv.org/abs/2504.12442v1,2025-04-16T19:17:12Z,3D-PointZshotS: Geometry-Aware 3D Point Cloud Zero-Shot Semantic Segmentation Narrowing the Visual-Semantic Gap,"Existing zero-shot 3D point cloud segmentation methods often struggle with limited transferability from seen classes to unseen classes and from semantic to visual space. To alleviate this, we introduce 3D-PointZshotS, a geometry-aware zero-shot segmentation framework that enhances both feature generation and alignment using latent geometric prototypes (LGPs). Specifically, we integrate LGPs into a generator via a cross-attention mechanism, enriching semantic features with fine-grained geometric details. To further enhance stability and generalization, we introduce a self-consistency loss, which enforces feature robustness against point-wise perturbations. Additionally, we re-represent visual and semantic features in a shared space, bridging the semantic-visual gap and facilitating knowledge transfer to unseen classes. Experiments on three real-world datasets, namely ScanNet, SemanticKITTI, and S3DIS, demonstrate that our method achieves superior performance over four baselines in terms of harmonic mIoU. The code is available at \href{https://github.com/LexieYang/3D-PointZshotS}{Github}.","['Minmin Yang', 'Huantao Ren', 'Senem Velipasalar']"
476,http://arxiv.org/abs/2504.12436v1,2025-04-16T19:10:34Z,Sparsity Outperforms Low-Rank Projections in Few-Shot Adaptation,"Adapting Vision-Language Models (VLMs) to new domains with few labeled samples remains a significant challenge due to severe overfitting and computational constraints. State-of-the-art solutions, such as low-rank reparameterization, mitigate these issues but often struggle with generalization and require extensive hyperparameter tuning. In this paper, a novel Sparse Optimization (SO) framework is proposed. Unlike low-rank approaches that typically constrain updates to a fixed subspace, our SO method leverages high sparsity to dynamically adjust very few parameters. We introduce two key paradigms. First, we advocate for \textit{local sparsity and global density}, which updates a minimal subset of parameters per iteration while maintaining overall model expressiveness. As a second paradigm, we advocate for \textit{local randomness and global importance}, which sparsifies the gradient using random selection while pruning the first moment based on importance. This combination significantly mitigates overfitting and ensures stable adaptation in low-data regimes. Extensive experiments on 11 diverse datasets show that SO achieves state-of-the-art few-shot adaptation performance while reducing memory overhead.","['Nairouz Mrabah', 'Nicolas Richet', 'Ismail Ben Ayed', 'Éric Granger']"
477,http://arxiv.org/abs/2504.12401v1,2025-04-16T18:06:16Z,NTIRE 2025 Challenge on Event-Based Image Deblurring: Methods and Results,"This paper presents an overview of NTIRE 2025 the First Challenge on Event-Based Image Deblurring, detailing the proposed methodologies and corresponding results. The primary goal of the challenge is to design an event-based method that achieves high-quality image deblurring, with performance quantitatively assessed using Peak Signal-to-Noise Ratio (PSNR). Notably, there are no restrictions on computational complexity or model size. The task focuses on leveraging both events and images as inputs for single-image deblurring. A total of 199 participants registered, among whom 15 teams successfully submitted valid results, offering valuable insights into the current state of event-based image deblurring. We anticipate that this challenge will drive further advancements in event-based vision research.","['Lei Sun', 'Andrea Alfarano', 'Peiqi Duan', 'Shaolin Su', 'Kaiwei Wang', 'Boxin Shi', 'Radu Timofte', 'Danda Pani Paudel', 'Luc Van Gool', 'Qinglin Liu', 'Wei Yu', 'Xiaoqian Lv', 'Lu Yang', 'Shuigen Wang', 'Shengping Zhang', 'Xiangyang Ji', 'Long Bao', 'Yuqiang Yang', 'Jinao Song', 'Ziyi Wang', 'Shuang Wen', 'Heng Sun', 'Kean Liu', 'Mingchen Zhong', 'Senyan Xu', 'Zhijing Sun', 'Jiaying Zhu', 'Chengjie Ge', 'Xingbo Wang', 'Yidi Liu', 'Xin Lu', 'Xueyang Fu', 'Zheng-Jun Zha', 'Dawei Fan', 'Dafeng Zhang', 'Yong Yang', 'Siru Zhang', 'Qinghua Yang', 'Hao Kang', 'Huiyuan Fu', 'Heng Zhang', 'Hongyuan Yu', 'Zhijuan Huang', 'Shuoyan Wei', 'Feng Li', 'Runmin Cong', 'Weiqi Luo', 'Mingyun Lin', 'Chenxu Jiang', 'Hongyi Liu', 'Lei Yu', 'Weilun Li', 'Jiajun Zhai', 'Tingting Lin', 'Shuang Ma', 'Sai Zhou', 'Zhanwen Liu', 'Yang Wang', 'Eiffel Chong', 'Nuwan Bandara', 'Thivya Kandappu', 'Archan Misra', 'Yihang Chen', 'Zhan Li', 'Weijun Yuan', 'Wenzhuo Wang', 'Boyang Yao', 'Zhanglu Chen', 'Yijing Sun', 'Tianjiao Wan', 'Zijian Gao', 'Qisheng Xu', 'Kele Xu', 'Yukun Zhang', 'Yu He', 'Xiaoyan Xie', 'Tao Fu', 'Yashu Gautamkumar Patel', 'Vihar Ramesh Jain', 'Divesh Basina', 'Rishik Ashili', 'Manish Kumar Manjhi', 'Sourav Kumar', 'Prinon Benny', 'Himanshu Ghunawat', 'B Sri Sairam Gautam', 'Anett Varghese', 'Abhishek Yadav']"
478,http://arxiv.org/abs/2504.12395v1,2025-04-16T18:01:59Z,InstantCharacter: Personalize Any Characters with a Scalable Diffusion Transformer Framework,"Current learning-based subject customization approaches, predominantly relying on U-Net architectures, suffer from limited generalization ability and compromised image quality. Meanwhile, optimization-based methods require subject-specific fine-tuning, which inevitably degrades textual controllability. To address these challenges, we propose InstantCharacter, a scalable framework for character customization built upon a foundation diffusion transformer. InstantCharacter demonstrates three fundamental advantages: first, it achieves open-domain personalization across diverse character appearances, poses, and styles while maintaining high-fidelity results. Second, the framework introduces a scalable adapter with stacked transformer encoders, which effectively processes open-domain character features and seamlessly interacts with the latent space of modern diffusion transformers. Third, to effectively train the framework, we construct a large-scale character dataset containing 10-million-level samples. The dataset is systematically organized into paired (multi-view character) and unpaired (text-image combinations) subsets. This dual-data structure enables simultaneous optimization of identity consistency and textual editability through distinct learning pathways. Qualitative experiments demonstrate the advanced capabilities of InstantCharacter in generating high-fidelity, text-controllable, and character-consistent images, setting a new benchmark for character-driven image generation. Our source code is available at https://github.com/Tencent/InstantCharacter.","['Jiale Tao', 'Yanbing Zhang', 'Qixun Wang', 'Yiji Cheng', 'Haofan Wang', 'Xu Bai', 'Zhengguang Zhou', 'Ruihuang Li', 'Linqing Wang', 'Chunyu Wang', 'Qin Lin', 'Qinglin Lu']"
479,http://arxiv.org/abs/2504.12299v1,2025-04-16T17:59:54Z,Adapting a World Model for Trajectory Following in a 3D Game,"Imitation learning is a powerful tool for training agents by leveraging expert knowledge, and being able to replicate a given trajectory is an integral part of it. In complex environments, like modern 3D video games, distribution shift and stochasticity necessitate robust approaches beyond simple action replay. In this study, we apply Inverse Dynamics Models (IDM) with different encoders and policy heads to trajectory following in a modern 3D video game -- Bleeding Edge. Additionally, we investigate several future alignment strategies that address the distribution shift caused by the aleatoric uncertainty and imperfections of the agent. We measure both the trajectory deviation distance and the first significant deviation point between the reference and the agent's trajectory and show that the optimal configuration depends on the chosen setting. Our results show that in a diverse data setting, a GPT-style policy head with an encoder trained from scratch performs the best, DINOv2 encoder with the GPT-style policy head gives the best results in the low data regime, and both GPT-style and MLP-style policy heads had comparable results when pre-trained on a diverse setting and fine-tuned for a specific behaviour setting.","['Marko Tot', 'Shu Ishida', 'Abdelhak Lemkhenter', 'David Bignell', 'Pallavi Choudhury', 'Chris Lovett', 'Luis França', 'Matheus Ribeiro Furtado de Mendonça', 'Tarun Gupta', 'Darren Gehring', 'Sam Devlin', 'Sergio Valcarcel Macua', 'Raluca Georgescu']"
480,http://arxiv.org/abs/2504.12369v1,2025-04-16T17:59:30Z,WORLDMEM: Long-term Consistent World Simulation with Memory,"World simulation has gained increasing popularity due to its ability to model virtual environments and predict the consequences of actions. However, the limited temporal context window often leads to failures in maintaining long-term consistency, particularly in preserving 3D spatial consistency. In this work, we present WorldMem, a framework that enhances scene generation with a memory bank consisting of memory units that store memory frames and states (e.g., poses and timestamps). By employing a memory attention mechanism that effectively extracts relevant information from these memory frames based on their states, our method is capable of accurately reconstructing previously observed scenes, even under significant viewpoint or temporal gaps. Furthermore, by incorporating timestamps into the states, our framework not only models a static world but also captures its dynamic evolution over time, enabling both perception and interaction within the simulated world. Extensive experiments in both virtual and real scenarios validate the effectiveness of our approach.","['Zeqi Xiao', 'Yushi Lan', 'Yifan Zhou', 'Wenqi Ouyang', 'Shuai Yang', 'Yanhong Zeng', 'Xingang Pan']"
481,http://arxiv.org/abs/2504.12292v1,2025-04-16T17:55:02Z,SHeaP: Self-Supervised Head Geometry Predictor Learned via 2D Gaussians,"Accurate, real-time 3D reconstruction of human heads from monocular images and videos underlies numerous visual applications. As 3D ground truth data is hard to come by at scale, previous methods have sought to learn from abundant 2D videos in a self-supervised manner. Typically, this involves the use of differentiable mesh rendering, which is effective but faces limitations. To improve on this, we propose SHeaP (Self-supervised Head Geometry Predictor Learned via 2D Gaussians). Given a source image, we predict a 3DMM mesh and a set of Gaussians that are rigged to this mesh. We then reanimate this rigged head avatar to match a target frame, and backpropagate photometric losses to both the 3DMM and Gaussian prediction networks. We find that using Gaussians for rendering substantially improves the effectiveness of this self-supervised approach. Training solely on 2D data, our method surpasses existing self-supervised approaches in geometric evaluations on the NoW benchmark for neutral faces and a new benchmark for non-neutral expressions. Our method also produces highly expressive meshes, outperforming state-of-the-art in emotion classification.","['Liam Schoneveld', 'Zhe Chen', 'Davide Davoli', 'Jiapeng Tang', 'Saimon Terazawa', 'Ko Nishino', 'Matthias Nießner']"
482,http://arxiv.org/abs/2504.12284v1,2025-04-16T17:48:12Z,How Do I Do That? Synthesizing 3D Hand Motion and Contacts for Everyday Interactions,"We tackle the novel problem of predicting 3D hand motion and contact maps (or Interaction Trajectories) given a single RGB view, action text, and a 3D contact point on the object as input. Our approach consists of (1) Interaction Codebook: a VQVAE model to learn a latent codebook of hand poses and contact points, effectively tokenizing interaction trajectories, (2) Interaction Predictor: a transformer-decoder module to predict the interaction trajectory from test time inputs by using an indexer module to retrieve a latent affordance from the learned codebook. To train our model, we develop a data engine that extracts 3D hand poses and contact trajectories from the diverse HoloAssist dataset. We evaluate our model on a benchmark that is 2.5-10X larger than existing works, in terms of diversity of objects and interactions observed, and test for generalization of the model across object categories, action categories, tasks, and scenes. Experimental results show the effectiveness of our approach over transformer &amp; diffusion baselines across all settings.","['Aditya Prakash', 'Benjamin Lundell', 'Dmitry Andreychuk', 'David Forsyth', 'Saurabh Gupta', 'Harpreet Sawhney']"
483,http://arxiv.org/abs/2504.12368v1,2025-04-16T17:42:46Z,Geographical Context Matters: Bridging Fine and Coarse Spatial Information to Enhance Continental Land Cover Mapping,"Land use and land cover mapping from Earth Observation (EO) data is a critical tool for sustainable land and resource management. While advanced machine learning and deep learning algorithms excel at analyzing EO imagery data, they often overlook crucial geospatial metadata information that could enhance scalability and accuracy across regional, continental, and global scales. To address this limitation, we propose BRIDGE-LC (Bi-level Representation Integration for Disentangled GEospatial Land Cover), a novel deep learning framework that integrates multi-scale geospatial information into the land cover classification process. By simultaneously leveraging fine-grained (latitude/longitude) and coarse-grained (biogeographical region) spatial information, our lightweight multi-layer perceptron architecture learns from both during training but only requires fine-grained information for inference, allowing it to disentangle region-specific from region-agnostic land cover features while maintaining computational efficiency. To assess the quality of our framework, we use an open-access in-situ dataset and adopt several competing classification approaches commonly considered for large-scale land cover mapping. We evaluated all approaches through two scenarios: an extrapolation scenario in which training data encompasses samples from all biogeographical regions, and a leave-one-region-out scenario where one region is excluded from training. We also explore the spatial representation learned by our model, highlighting a connection between its internal manifold and the geographical information used during training. Our results demonstrate that integrating geospatial information improves land cover mapping performance, with the most substantial gains achieved by jointly leveraging both fine- and coarse-grained spatial information.","['Babak Ghassemi', 'Cassio Fraga-Dantas', 'Raffaele Gaetano', 'Dino Ienco', 'Omid Ghorbanzadeh', 'Emma Izquierdo-Verdiguier', 'Francesco Vuolo']"
484,http://arxiv.org/abs/2504.12276v1,2025-04-16T17:35:09Z,The Tenth NTIRE 2025 Image Denoising Challenge Report,"This paper presents an overview of the NTIRE 2025 Image Denoising Challenge ({\sigma} = 50), highlighting the proposed methodologies and corresponding results. The primary objective is to develop a network architecture capable of achieving high-quality denoising performance, quantitatively evaluated using PSNR, without constraints on computational complexity or model size. The task assumes independent additive white Gaussian noise (AWGN) with a fixed noise level of 50. A total of 290 participants registered for the challenge, with 20 teams successfully submitting valid results, providing insights into the current state-of-the-art in image denoising.","['Lei Sun', 'Hang Guo', 'Bin Ren', 'Luc Van Gool', 'Radu Timofte', 'Yawei Li', 'Xiangyu Kong', 'Hyunhee Park', 'Xiaoxuan Yu', 'Suejin Han', 'Hakjae Jeon', 'Jia Li', 'Hyung-Ju Chun', 'Donghun Ryou', 'Inju Ha', 'Bohyung Han', 'Jingyu Ma', 'Zhijuan Huang', 'Huiyuan Fu', 'Hongyuan Yu', 'Boqi Zhang', 'Jiawei Shi', 'Heng Zhang', 'Huadong Ma', 'Deepak Kumar Tyagi', 'Aman Kukretti', 'Gajender Sharma', 'Sriharsha Koundinya', 'Asim Manna', 'Jun Cheng', 'Shan Tan', 'Jun Liu', 'Jiangwei Hao', 'Jianping Luo', 'Jie Lu', 'Satya Narayan Tazi', 'Arnim Gautam', 'Aditi Pawar', 'Aishwarya Joshi', 'Akshay Dudhane', 'Praful Hambadre', 'Sachin Chaudhary', 'Santosh Kumar Vipparthi', 'Subrahmanyam Murala', 'Jiachen Tu', 'Nikhil Akalwadi', 'Vijayalaxmi Ashok Aralikatti', 'Dheeraj Damodar Hegde', 'G Gyaneshwar Rao', 'Jatin Kalal', 'Chaitra Desai', 'Ramesh Ashok Tabib', 'Uma Mudenagudi', 'Zhenyuan Lin', 'Yubo Dong', 'Weikun Li', 'Anqi Li', 'Ang Gao', 'Weijun Yuan', 'Zhan Li', 'Ruting Deng', 'Yihang Chen', 'Yifan Deng', 'Zhanglu Chen', 'Boyang Yao', 'Shuling Zheng', 'Feng Zhang', 'Zhiheng Fu', 'Anas M. Ali', 'Bilel Benjdira', 'Wadii Boulila', 'Jan Seny', 'Pei Zhou', 'Jianhua Hu', 'K. L. Eddie Law', 'Jaeho Lee', 'M. J. Aashik Rasool', 'Abdur Rehman', 'SMA Sharif', 'Seongwan Kim', 'Alexandru Brateanu', 'Raul Balmez', 'Ciprian Orhei', 'Cosmin Ancuti', 'Zeyu Xiao', 'Zhuoyuan Li', 'Ziqi Wang', 'Yanyan Wei', 'Fei Wang', 'Kun Li', 'Shengeng Tang', 'Yunkai Zhang', 'Weirun Zhou', 'Haoxuan Lu']"
485,http://arxiv.org/abs/2504.12273v1,2025-04-16T17:32:50Z,Beyond Reconstruction: A Physics Based Neural Deferred Shader for Photo-realistic Rendering,"Deep learning based rendering has demonstrated major improvements for photo-realistic image synthesis, applicable to various applications including visual effects in movies and photo-realistic scene building in video games. However, a significant limitation is the difficulty of decomposing the illumination and material parameters, which limits such methods to reconstruct an input scene, without any possibility to control these parameters. This paper introduces a novel physics based neural deferred shading pipeline to decompose the data-driven rendering process, learn a generalizable shading function to produce photo-realistic results for shading and relighting tasks, we also provide a shadow estimator to efficiently mimic shadowing effect. Our model achieves improved performance compared to classical models and a state-of-art neural shading model, and enables generalizable photo-realistic shading from arbitrary illumination input.","['Zhuo He', 'Paul Henderson', 'Nicolas Pugeault']"
486,http://arxiv.org/abs/2504.12264v1,2025-04-16T17:21:55Z,Towards Learning to Complete Anything in Lidar,"We propose CAL (Complete Anything in Lidar) for Lidar-based shape-completion in-the-wild. This is closely related to Lidar-based semantic/panoptic scene completion. However, contemporary methods can only complete and recognize objects from a closed vocabulary labeled in existing Lidar datasets. Different to that, our zero-shot approach leverages the temporal context from multi-modal sensor sequences to mine object shapes and semantic features of observed objects. These are then distilled into a Lidar-only instance-level completion and recognition model. Although we only mine partial shape completions, we find that our distilled model learns to infer full object shapes from multiple such partial observations across the dataset. We show that our model can be prompted on standard benchmarks for Semantic and Panoptic Scene Completion, localize objects as (amodal) 3D bounding boxes, and recognize objects beyond fixed class vocabularies. Our project page is https://research.nvidia.com/labs/dvl/projects/complete-anything-lidar","['Ayca Takmaz', 'Cristiano Saltori', 'Neehar Peri', 'Tim Meinhardt', 'Riccardo de Lutio', 'Laura Leal-Taixé', 'Aljoša Ošep']"
487,http://arxiv.org/abs/2504.12259v1,2025-04-16T17:09:13Z,VGDFR: Diffusion-based Video Generation with Dynamic Latent Frame Rate,"Diffusion Transformer(DiT)-based generation models have achieved remarkable success in video generation. However, their inherent computational demands pose significant efficiency challenges. In this paper, we exploit the inherent temporal non-uniformity of real-world videos and observe that videos exhibit dynamic information density, with high-motion segments demanding greater detail preservation than static scenes. Inspired by this temporal non-uniformity, we propose VGDFR, a training-free approach for Diffusion-based Video Generation with Dynamic Latent Frame Rate. VGDFR adaptively adjusts the number of elements in latent space based on the motion frequency of the latent space content, using fewer tokens for low-frequency segments while preserving detail in high-frequency segments. Specifically, our key contributions are: (1) A dynamic frame rate scheduler for DiT video generation that adaptively assigns frame rates for video segments. (2) A novel latent-space frame merging method to align latent representations with their denoised counterparts before merging those redundant in low-resolution space. (3) A preference analysis of Rotary Positional Embeddings (RoPE) across DiT layers, informing a tailored RoPE strategy optimized for semantic and local information capture. Experiments show that VGDFR can achieve a speedup up to 3x for video generation with minimal quality degradation.","['Zhihang Yuan', 'Rui Xie', 'Yuzhang Shang', 'Hanling Zhang', 'Siyuan Wang', 'Shengen Yan', 'Guohao Dai', 'Yu Wang']"
488,http://arxiv.org/abs/2504.12256v1,2025-04-16T17:07:16Z,FLIP Reasoning Challenge,"Over the past years, advances in artificial intelligence (AI) have demonstrated how AI can solve many perception and generation tasks, such as image classification and text writing, yet reasoning remains a challenge. This paper introduces the FLIP dataset, a benchmark for evaluating AI reasoning capabilities based on human verification tasks on the Idena blockchain. FLIP challenges present users with two orderings of 4 images, requiring them to identify the logically coherent one. By emphasizing sequential reasoning, visual storytelling, and common sense, FLIP provides a unique testbed for multimodal AI systems. Our experiments evaluate state-of-the-art models, leveraging both vision-language models (VLMs) and large language models (LLMs). Results reveal that even the best open-sourced and closed-sourced models achieve maximum accuracies of 75.5% and 77.9%, respectively, in zero-shot settings, compared to human performance of 95.3%. Captioning models aid reasoning models by providing text descriptions of images, yielding better results than when using the raw images directly, 69.6% vs. 75.2% for Gemini 1.5 Pro. Combining the predictions from 15 models in an ensemble increases the accuracy to 85.2%. These findings highlight the limitations of existing reasoning models and the need for robust multimodal benchmarks like FLIP. The full codebase and dataset will be available at https://github.com/aplesner/FLIP-Reasoning-Challenge.","['Andreas Plesner', 'Turlan Kuzhagaliyev', 'Roger Wattenhofer']"
489,http://arxiv.org/abs/2504.12255v1,2025-04-16T17:05:58Z,Human Aligned Compression for Robust Models,"Adversarial attacks on image models threaten system robustness by introducing imperceptible perturbations that cause incorrect predictions. We investigate human-aligned learned lossy compression as a defense mechanism, comparing two learned models (HiFiC and ELIC) against traditional JPEG across various quality levels. Our experiments on ImageNet subsets demonstrate that learned compression methods outperform JPEG, particularly for Vision Transformer architectures, by preserving semantically meaningful content while removing adversarial noise. Even in white-box settings where attackers can access the defense, these methods maintain substantial effectiveness. We also show that sequential compression--applying rounds of compression/decompression--significantly enhances defense efficacy while maintaining classification performance. Our findings reveal that human-aligned compression provides an effective, computationally efficient defense that protects the image features most relevant to human and machine understanding. It offers a practical approach to improving model robustness against adversarial threats.","['Samuel Räber', 'Andreas Plesner', 'Till Aczel', 'Roger Wattenhofer']"
